LAST_POLL,VMID,UUID,dom,rxbytes_slope,rxpackets_slope,rxerrors_slope,rxdrops_slope,txbytes_slope,txpackets_slope,txerrors_slope,txdrops_slope,timecpu_slope,timesys_slope,timeusr_slope,state_slope,memmax_slope,mem_slope,cpus_slope,cputime_slope,memactual_slope,memswap_in_slope,memswap_out_slope,memmajor_fault_slope,memminor_fault_slope,memunused_slope,memavailable_slope,memusable_slope,memlast_update_slope,memdisk_cache_slope,memhugetlb_pgalloc_slope,memhugetlb_pgfail_slope,memrss_slope,vdard_req_slope,vdard_bytes_slope,vdawr_reqs_slope,vdawr_bytes_slope,vdaerror_slope,hdard_req_slope,hdard_bytes_slope,hdawr_reqs_slope,hdawr_bytes_slope,hdaerror_slope,Status
1604627551,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9556,83.3675,0,0,89.9555,83.4431,0,0,0,0,0.1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604627521,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9684,84.4901,0,0,89.9758,85.9433,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604627491,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9631,84.0531,0,0,89.9663,84.7582,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604627461,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9493,82.4568,0,0,89.9502,82.2107,0,0,0,0,0.0988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604627432,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9698,85.1009,0,0,89.9671,85.156,0,0,0,1.9092,0.1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.1061,0,0,11.3099,89.9401,0,0,0,0,0,0,Attack
1604627402,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9629,84.327,0,0,89.9658,85.1696,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5946,89.9767,0,0,0,0,0,0,Attack
1604627372,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9516,81.2095,0,0,89.959,83.3675,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53.1301,0,0,28.0725,89.9825,0,0,0,0,0,0,Attack
1604627342,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9725,85.2993,0,0,89.9742,85.979,0,0,0,1.8476,0.2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.8336,1.8476,89.5664,82.5789,90,0,0,0,0,0,0,Attack
1604627311,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9019,78.0707,0,0,89.8649,77.0054,0,0,0,0,0.0191,-3.8141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.6901,0,0,0,0,0,0,0,0,0,0,Attack
1604627281,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9718,85.0524,0,0,89.9725,85.6359,0,0,0,0,0.3556,3.9452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8533,0,0,0,0,0,0,0,0,0,0,Attack
1604627252,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9708,85.2364,0,0,89.9707,86.1604,0,0,0,0,0.1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3099,89.958,0,0,0,0,0,0,Attack
1604627222,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9342,80.8377,0,0,89.9258,80.1061,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604627192,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9655,84.0531,0,0,89.9647,84.4547,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.9946,0,0,0,0,0,0,0,0,0,0,Attack
1604627162,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9721,85.2755,0,0,89.9715,85.5444,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.9314,0,0,25.0169,89.9839,0,0,0,0,0,0,Attack
1604627132,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9491,82.9869,0,0,89.9416,81.9793,0,0,0,1.8476,0.0739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9541,89.9566,0,0,0,0,0,0,Attack
1604627101,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9633,83.6129,0,0,89.9653,84.3456,0,0,73.3008,0,0.1146,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5651,89.986,0,0,0,0,0,0,Attack
1604627071,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9684,84.9723,0,0,89.9703,85.4017,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4349,89.979,0,0,0,0,0,0,Attack
1604627041,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9559,83.4353,0,0,89.948,83.3569,0,0,0,0,0.0593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.4191,0,0,68.6002,90,0,0,0,0,0,0,Attack
1604627012,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9646,83.5412,0,0,89.9657,84.5251,0,0,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9092,0,0,87.1612,90,0,0,0,0,0,0,Attack
1604626982,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9692,84.9723,0,0,89.9652,85.0303,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604626952,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9605,83.8627,0,0,89.9536,84.134,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3099,89.9401,0,0,0,0,0,0,Attack
1604626922,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9642,83.6364,0,0,89.9612,84.4007,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8141,89.9534,0,0,0,0,0,0,Attack
1604626892,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9689,84.6172,0,0,89.9667,85.1322,0,0,0,1.8476,0.0739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1892,89.9639,0,0,0,0,0,0,Attack
1604626861,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9652,84.7893,0,0,89.9671,85.1672,0,0,0,0,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9452,89.971,0,0,0,0,0,0,Attack
1604626832,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9626,83.13,0,0,89.9545,83.5169,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604626802,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9638,84.134,0,0,89.9578,83.8188,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604626772,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9705,85.156,0,0,89.9678,85.1696,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9314,89.97,0,0,0,0,0,0,Attack
1604626742,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9568,83.5892,0,0,89.9532,83.4679,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.3801,0,0,3.8141,89.9738,0,0,0,0,0,0,Attack
1604626712,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9586,82.8455,0,0,89.958,83.8845,0,0,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.3801,0,0,82.4054,90,0,0,0,0,0,0,Attack
1604626682,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9697,84.8506,0,0,89.9664,84.9953,0,0,0,0,0.0924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4703,89.9729,0,0,0,0,0,0,Attack
1604626651,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9653,84.4547,0,0,89.9659,85.2232,0,0,73.3008,1.9092,0.0764,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9314,89.97,0,0,0,0,0,0,Attack
1604626621,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9603,82.8137,0,0,89.9551,83.2221,0,0,0,0,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9452,89.971,0,0,0,0,0,0,Attack
1604626592,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9711,84.9723,0,0,89.9688,85.3395,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604626562,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9681,85.0014,0,0,89.9642,85.0588,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604626532,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9555,82.9621,0,0,89.9516,83.3161,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604626502,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9637,84.0119,0,0,89.9598,83.991,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.0725,0,0,0,0,0,0,0,0,0,0,Attack
1604626472,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9724,85.3894,0,0,89.971,85.8653,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4287,89.9779,0,0,0,0,0,0,Attack
1604626442,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9538,83.264,0,0,89.9465,82.338,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69.444,0,0,3.8141,89.9161,0,0,0,0,0,0,Attack
1604626412,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9622,83.3929,0,0,89.9609,84.4188,0,0,0,1.9092,0.2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.444,0,0,87.4776,90,0,0,0,0,0,0,Attack
1604626382,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9705,84.9869,0,0,89.9713,85.8752,0,0,0,1.9092,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5946,0,0,20.1363,89.9839,0,0,0,0,0,0,Attack
1604626352,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.8436,69.444,0,0,89.8229,68.7136,0,0,0,0,0.2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.8014,0,0,0,0,0,0,0,0,0,0,Attack
1604626322,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9706,85.2364,0,0,89.9703,85.4622,0,0,0,1.9092,0.1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3099,89.958,0,0,0,0,0,0,Attack
1604626292,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9554,83.3929,0,0,89.9509,83.0189,0,0,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8141,89.9301,0,0,0,0,0,0,Attack
1604626262,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9621,82.9906,0,0,89.9554,83.7516,0,0,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604626232,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9659,84.3824,0,0,89.9661,85.1423,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604626202,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9601,83.7922,0,0,89.9542,83.6598,0,0,0,0,0.0739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604626171,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9657,83.8408,0,0,89.962,84.3083,0,0,73.3008,0,0.0573,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4349,89.9809,0,0,0,0,0,0,Attack
1604626141,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9685,84.5329,0,0,89.969,85.0524,0,0,0,0,0.0593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8866,89.9831,0,0,0,0,0,0,Attack
1604626112,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9648,84.5768,0,0,89.9627,84.7899,0,0,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.5686,90,0,0,0,0,0,0,Attack
1604626082,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9589,83.5892,0,0,89.9609,83.211,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604626052,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9634,84.2513,0,0,89.9604,84.1539,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604626022,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9659,84.5346,0,0,89.9638,84.3438,0,0,0,0,0.0924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604625991,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9571,83.4925,0,0,89.9514,83.4925,0,0,0,1.9092,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604625961,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9647,84.1539,0,0,89.9597,83.8627,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3099,89.9401,0,0,0,0,0,0,Attack
1604625931,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9666,84.6608,0,0,89.9634,84.7261,0,0,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8141,89.9534,0,0,0,0,0,0,Attack
1604625901,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9612,83.9801,0,0,89.9586,84.2101,0,0,73.8278,0,0.0593,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604625872,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9618,83.6129,0,0,89.9586,84.1933,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1363,89.9839,0,0,0,0,0,0,Attack
1604625842,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9652,84.4725,0,0,89.9631,84.0119,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.0251,0,0,20.1363,89.9753,0,0,0,0,0,0,Attack
1604625812,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9521,83.2376,0,0,89.9586,84.4901,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5946,0,0,70.7693,90,0,0,0,0,0,0,Attack
1604625782,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9646,83.211,0,0,89.959,83.97,0,0,0,1.9092,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0049,0,0,87.1039,90,0,0,0,0,0,0,Attack
1604625752,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9688,85.0446,0,0,89.969,84.7582,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604625722,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9601,84.2128,0,0,89.9596,84.0326,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3099,89.9401,0,0,0,0,0,0,Attack
1604625692,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9592,82.9333,0,0,89.9555,83.5169,0,0,0,0,0.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8141,89.9534,0,0,0,0,0,0,Attack
1604625662,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9694,85.1009,0,0,89.9706,85.4502,0,0,0,1.9092,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604625632,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9291,81.2978,0,0,89.9202,81.3844,0,0,0,0,0.0191,-3.8141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.0184,0,0,23.4287,89.9869,0,0,0,0,0,0,Attack
1604625602,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9689,84.6107,0,0,89.9732,85.2885,0,0,0,0,0.191,3.8141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5946,0,0,7.5946,89.8951,0,0,0,0,0,0,Attack
1604625572,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9712,85.3141,0,0,89.9731,86.0275,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8141,89.9301,0,0,0,0,0,0,Attack
1604625542,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9385,81.4009,0,0,89.929,81.2752,0,0,0,0,0.0924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9541,89.9566,0,0,0,0,0,0,Attack
1604625511,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9629,83.9488,0,0,89.9666,84.5597,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.0184,0,0,20.1363,89.9753,0,0,0,0,0,0,Attack
1604625481,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9694,84.9869,0,0,89.9683,85.2495,0,0,0,1.9092,0.1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.3801,0,0,82.4715,90,0,0,0,0,0,0,Attack
1604625451,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9583,83.5653,0,0,89.9483,83.3419,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8141,89.9534,0,0,0,0,0,0,Attack
1604625421,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9646,83.2495,0,0,89.963,84.0869,0,0,73.8278,0,0.0395,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2415,89.9662,0,0,0,0,0,0,Attack
1604625392,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9669,85.0729,0,0,89.9653,84.9869,0,0,0,0,0.1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8141,89.97,0,0,0,0,0,0,Attack
1604625362,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9699,84.8367,0,0,89.9634,84.8212,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5946,89.8951,0,0,0,0,0,0,Attack
1604625332,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9457,81.1646,0,0,89.9333,80.9335,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8141,89.9301,0,0,0,0,0,0,Attack
1604625302,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9691,84.9812,0,0,89.9676,84.7597,0,0,0,0,0.0924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3524,89.8916,0,0,0,0,0,0,Attack
1604625271,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9677,85.0159,0,0,89.9658,85.0869,0,0,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3099,89.958,0,0,0,0,0,0,Attack
1604625241,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9413,82.5041,0,0,89.9298,81.3413,0,0,0,1.9092,0.0382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8141,89.9301,0,0,0,0,0,0,Attack
1604625211,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9664,83.7966,0,0,89.9618,84.0736,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5651,89.985,0,0,0,0,0,0,Attack
1604625181,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.971,85.4448,0,0,89.9708,85.8116,0,0,0,0,0.1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5544,90,0,0,0,0,0,0,Attack
1604625152,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.948,83.047,0,0,89.9429,82.6319,0,0,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8141,89.97,0,0,0,0,0,0,Attack
1604625122,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.966,83.5892,0,0,89.9627,83.8845,0,0,0,1.9092,0.0382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604625092,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9674,84.9869,0,0,89.9657,84.9723,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604625062,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9669,84.4188,0,0,89.9606,84.327,0,0,0,0,0.1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604625032,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9507,81.2324,0,0,89.9385,81.9432,0,0,0,0,0.0739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604625001,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9727,85.5543,0,0,89.968,85.5063,0,0,0,0,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604624972,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9674,84.8056,0,0,89.9634,84.5768,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9314,89.9738,0,0,0,0,0,0,Attack
1604624942,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9361,81.8699,0,0,89.9344,81.7142,0,0,73.3008,0,0.0573,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8141,89.9301,0,0,0,0,0,0,Attack
1604624912,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9746,85.2099,0,0,89.9734,86.0183,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9638,89.989,0,0,0,0,0,0,Attack
1604624882,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9686,85.1286,0,0,89.9682,85.2495,0,0,0,1.9092,0.1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.3039,90,0,0,0,0,0,0,Attack
1604624852,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9607,83.2376,0,0,89.9554,83.5169,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604624822,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9606,82.9906,0,0,89.961,83.211,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5946,89.8951,0,0,0,0,0,0,Attack
1604624792,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9702,85.3894,0,0,89.9656,85.0014,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.0725,0,0,3.8141,89.9301,0,0,0,0,0,0,Attack
1604624762,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9654,84.2526,0,0,89.9657,84.7751,0,0,0,0,0.1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
1604624731,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9478,81.2095,0,0,89.946,81.8699,0,0,0,0,0.1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9314,89.9677,0,0,0,0,0,0,Attack
1604624701,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9736,85.6586,0,0,89.9776,86.3848,0,0,0,1.9749,0.1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.8533,0,0,20.7723,89.9807,0,0,0,0,0,0,Attack
1604624672,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9429,81.9079,0,0,89.9316,81.8699,0,0,0,0,0.1337,-3.8141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8141,89.97,0,0,0,0,0,0,Attack
1604624642,5,4c87da06-5681-48b1-bff6-cbd753e79864,one-42,89.9703,84.4188,0,0,89.9692,85.3395,0,0,73.3008,0,0.191,3.8141,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7.5946,21.8014,89.9914,0,0,0,0,0,0,0,0,Attack
